"pwsid","projects_invited_to_apply_over_fy_range","min_fy","max_fy","times_funded_2009_2021","total_assistance_amt_2009_2021","total_prin_forgive_amt_2009_2021"
"NY5001206",NA,NA,NA,2,5344876,0
"NY5001219",NA,NA,NA,2,3588000,0
"NY5001221",NA,NA,NA,1,183000,0
"NY5103280",NA,NA,NA,1,3650000,0
"NY5103700",NA,NA,NA,1,600000,0
"NY5110526",NA,NA,NA,3,13829382,0
"NY5130214",NA,NA,NA,1,1200000,0
"NY5203352",NA,NA,NA,1,223063.86,0
"NY5304406",NA,NA,NA,1,1566555,0
"NY5404412",NA,NA,NA,2,8856470,0
"NY5404417",NA,NA,NA,1,3374000,0
"NY5503366",NA,NA,NA,1,4386957,0
"NY5503374",NA,NA,NA,3,7496765,0
"NY5503383",NA,NA,NA,1,4169000,0
"NY5600103",NA,NA,NA,1,95186,0
"NY5600109",NA,NA,NA,1,2325000,0
"NY5700122",NA,NA,NA,2,5900000,0
"NY5801232",NA,NA,NA,1,3600000,0
"NY5801240",NA,NA,NA,1,3490206,0
"NY5903419",NA,NA,NA,1,22255159,0
"NY5903420",NA,NA,NA,1,18799238,8690238
"NY5903435",NA,NA,NA,3,560999,0
"NY5903437",NA,NA,NA,1,10410000,0
"NY5903445",NA,NA,NA,1,587370,0
"NY6000610",NA,NA,NA,1,5111267,0
"OH0100012",NA,NA,NA,12,4680991.02,904671.6
"OH0100112",NA,NA,NA,1,10000,10000
"OH0100503",NA,NA,NA,2,1646593.9,0
"OH0200412",NA,NA,NA,4,609443.08,10000
"OH0201312",NA,NA,NA,4,3663700.53,1468155.41
"OH0300312",NA,NA,NA,1,10000,10000
"OH0400012",NA,NA,NA,1,6623,0
"OH0400212",NA,NA,NA,1,6623,0
"OH0401712",NA,NA,NA,3,1169896.55,0
"OH0500003",NA,NA,NA,1,2480646.24,736314.97
"OH0500112",NA,NA,NA,1,260651.36,129227.18
"OH0500212",NA,NA,NA,2,6201833.2,0
"OH0500703",NA,NA,NA,1,2510148,1244496
"OH0501003",NA,NA,NA,1,339945,0
"OH0501111",NA,NA,NA,1,59849,29660
"OH0501214",NA,NA,NA,3,4701349.36,10000
"OH0501311",NA,NA,NA,1,1559884,307043
"OH0501503",NA,NA,NA,3,1474855,635755
"OH0600612",NA,NA,NA,1,19086391.36,25000
"OH0700114",NA,NA,NA,2,3183099.21,1571656
"OH0700412",NA,NA,NA,1,20170,10000
"OH0700511",NA,NA,NA,1,3886226.53,1426788
"OH0700612",NA,NA,NA,2,1130750.9,298637.05
"OH0700912",NA,NA,NA,1,1957885.02,802610.52
"OH0701212",NA,NA,NA,4,5255413.16,1052486.66
"OH0701516",NA,NA,NA,1,1148432.73,0
"OH0800503",NA,NA,NA,2,1529738.56,10000
"OH0801011",NA,NA,NA,1,174818.75,35720
"OH0801511",NA,NA,NA,1,98610.78,0
"OH0802012",NA,NA,NA,1,3514398,0
"OH0900303",NA,NA,NA,1,2466202.74,1049013
"OH0904012",NA,NA,NA,1,1030697.2,0
"OH1000012",NA,NA,NA,6,4838474.33,1314375.66
"OH1000112",NA,NA,NA,1,20170,10000
"OH1101212",NA,NA,NA,2,4237539.26,0
"OH1201812",NA,NA,NA,2,403486.6,110530.5
"OH1203312",NA,NA,NA,1,478413.34,0
"OH1204912",NA,NA,NA,1,496996.62,88000
"OH1253012",NA,NA,NA,1,1272899.92,503363.57
"OH1301012",NA,NA,NA,3,1052188.66,145601.47
"OH1301411",NA,NA,NA,1,33244,10000
"OH1400111",NA,NA,NA,2,5946871.13,856307.7
"OH1401211",NA,NA,NA,4,3758110.63,0
"OH1500312",NA,NA,NA,1,10170,0
"OH1500811",NA,NA,NA,3,742986.78,10000
"OH1500912",NA,NA,NA,4,2221262.19,128044.31
"OH1501722",NA,NA,NA,9,5973655.09,2541301.52
"OH1502011",NA,NA,NA,1,20170,10000
"OH1502812",NA,NA,NA,1,66891,0
"OH1502911",NA,NA,NA,1,3162859.56,2647128.8
"OH1600012",NA,NA,NA,2,6565874.18,3352500
"OH1700011",NA,NA,NA,1,28589281.09,10000
"OH1801212",NA,NA,NA,2,12096346.91,0
"OH2001103",NA,NA,NA,2,750595.06,139991.97
"OH2201011",NA,NA,NA,2,956358,0
"OH2201212",NA,NA,NA,1,20170,10000
"OH2201411",NA,NA,NA,1,2071950,0
"OH2300012",NA,NA,NA,1,847704.44,176921.23
"OH2301912",NA,NA,NA,1,2648226,1312953
"OH2302903",NA,NA,NA,1,98680,29600.4
"OH2501003",NA,NA,NA,5,6344745.49,0
"OH2501812",NA,NA,NA,2,3957110.9,950000
"OH2503203",NA,NA,NA,1,10035,10000
"OH2503411",NA,NA,NA,1,13549319,0
"OH2504412",NA,NA,NA,39,298783230.09,25000
"OH2601011",NA,NA,NA,1,1786719.88,333586
"OH2700012",NA,NA,NA,1,1351875.5,670240.72
"OH2700316",NA,NA,NA,1,477973.15,128824.2
"OH2800412",NA,NA,NA,1,685355.65,0
"OH2801712",NA,NA,NA,1,415769.25,96645
"OH2802211",NA,NA,NA,1,274369.41,0
"OH2903512",NA,NA,NA,2,2113875,0
"OH3001103",NA,NA,NA,1,1754691.45,520294
"OH3001212",NA,NA,NA,2,20170,10000
"OH3100512",NA,NA,NA,6,3495147.44,290145.21
"OH3100812",NA,NA,NA,2,9540430,0
"OH3102612",NA,NA,NA,44,72550344.66,1865031
"OH3200012",NA,NA,NA,1,214294,0
"OH3200411",NA,NA,NA,3,2770048.81,0
"OH3300612",NA,NA,NA,4,1068378,0
"OH3400214",NA,NA,NA,4,8393098.85,2173350
"OH3400811",NA,NA,NA,3,268089.96,0
"OH3400912",NA,NA,NA,4,4914800.76,2162896.06
"OH3401312",NA,NA,NA,2,111612,5000
"OH3500112",NA,NA,NA,1,2404514.05,940949.99
"OH3500603",NA,NA,NA,3,541493.69,105345.74
"OH3500811",NA,NA,NA,1,16603651.63,3016710
"OH3700612",NA,NA,NA,5,3547647.92,1149775
"OH3800712",NA,NA,NA,2,803662.46,240464.94
"OH3900312",NA,NA,NA,1,8568,0
"OH3900811",NA,NA,NA,2,149801,0
"OH3901012",NA,NA,NA,1,11351,0
"OH3901411",NA,NA,NA,3,405453.23,23711.75
"OH3902611",NA,NA,NA,1,2113047,0
"OH4000111",NA,NA,NA,1,1880295.51,500000
"OH4000411",NA,NA,NA,1,124430.31,0
"OH4001912",NA,NA,NA,6,4663019.62,1092053.05
"OH4100412",NA,NA,NA,4,4843888.07,2056534.72
"OH4100803",NA,NA,NA,2,4103779,201196.28
"OH4101103",NA,NA,NA,1,341131.86,0
"OH4101712",NA,NA,NA,1,50675,0
"OH4102411",NA,NA,NA,2,6896113.31,3418995.15
"OH4102811",NA,NA,NA,3,1714598.45,270635.47
"OH4200112",NA,NA,NA,2,60275,0
"OH4301611",NA,NA,NA,1,17347066,0
"OH4302411",NA,NA,NA,1,672955,0
"OH4400012",NA,NA,NA,3,5423438,2135314
"OH4400711",NA,NA,NA,1,1323136,397223.83
"OH4401212",NA,NA,NA,3,115996,10000
"OH4500612",NA,NA,NA,2,230471,0
"OH4504203",NA,NA,NA,1,50168,0
"OH4505412",NA,NA,NA,2,2326668.42,1548691.75
"OH4600012",NA,NA,NA,2,1009518.14,10000
"OH4600112",NA,NA,NA,1,10000,10000
"OH4600512",NA,NA,NA,2,104345.62,0
"OH4602412",NA,NA,NA,1,218606,0
"OH4700311",NA,NA,NA,2,35860722,10000
"OH4700511",NA,NA,NA,4,2230929.5,35000
"OH4700603",NA,NA,NA,2,119266,0
"OH4700711",NA,NA,NA,3,4916002,0
"OH4701511",NA,NA,NA,1,193973.91,0
"OH4800911",NA,NA,NA,4,20588019.2,0
"OH4801411",NA,NA,NA,4,89213232.6,0
"OH4900212",NA,NA,NA,1,2483683,0
"OH4900712",NA,NA,NA,2,11803066.54,1632846.31
"OH4900812",NA,NA,NA,1,1028019.3,0
"OH4901312",NA,NA,NA,1,882309.57,317646.42
"OH5001911",NA,NA,NA,1,1456696,577195.2
"OH5100312",NA,NA,NA,2,1271584,330492
"OH5201412",NA,NA,NA,1,3078411,0
"OH5300012",NA,NA,NA,1,6980428.48,786232
"OH5300112",NA,NA,NA,2,693794.06,179482.82
"OH5300212",NA,NA,NA,3,2711795.44,669787.28
"OH5300612",NA,NA,NA,7,10093713.69,4129612.79
"OH5400011",NA,NA,NA,1,2359108,0
"OH5501211",NA,NA,NA,1,3363397.5,0
"OH5502503",NA,NA,NA,3,669200.13,166767
"OH5701012",NA,NA,NA,2,103570,0
"OH5701212",NA,NA,NA,9,33285549.71,10000
"OH5800412",NA,NA,NA,1,458302.83,97213
"OH5801003",NA,NA,NA,1,439881.86,186065.22
"OH6000412",NA,NA,NA,11,18496588.92,6910520.2
"OH6000612",NA,NA,NA,1,20170,10000
"OH6001711",NA,NA,NA,1,20170,10000
"OH6002112",NA,NA,NA,2,739436,10000
"OH6002712",NA,NA,NA,2,2157518,0
"OH6100011",NA,NA,NA,1,10170,0
"OH6100103",NA,NA,NA,1,3832207.24,1682375.98
"OH6100503",NA,NA,NA,1,190363.33,39576.2
"OH6200712",NA,NA,NA,2,35726,0
"OH6202603",NA,NA,NA,2,1001353,682461
"OH6203211",NA,NA,NA,2,126381.93,0
"OH6203311",NA,NA,NA,5,4200683.72,294377
"OH6300012",NA,NA,NA,1,22704,10000
"OH6400111",NA,NA,NA,1,2952876.62,1463994.31
"OH6400411",NA,NA,NA,1,789783.11,235871.1
"OH6400503",NA,NA,NA,3,1463299.58,551762.83
"OH6401003",NA,NA,NA,1,65390.31,19309.97
"OH6401111",NA,NA,NA,4,1268171.6,420389
"OH6401403",NA,NA,NA,2,537999.92,63163.5
"OH6401603",NA,NA,NA,3,914536.76,100482
"OH6402303",NA,NA,NA,2,413463,0
"OH6402703",NA,NA,NA,3,3721891.78,1897965.62
"OH6502412",NA,NA,NA,1,19477.55,3213.6
"OH6503412",NA,NA,NA,1,10035,0
"OH6600712",NA,NA,NA,3,597488.62,164229
"OH6600912",NA,NA,NA,2,1631315,440000
"OH6602412",NA,NA,NA,4,4485754.17,2238695.29
"OH6701412",NA,NA,NA,2,591655.74,10000
"OH6701612",NA,NA,NA,1,7526,7500
"OH6704812",NA,NA,NA,1,25238,10000
"OH6900212",NA,NA,NA,2,972396.5,0
"OH6900711",NA,NA,NA,3,1581824.08,0
"OH7004003",NA,NA,NA,1,882965.13,258741.03
"OH7006712",NA,NA,NA,3,918791.08,599294.53
"OH7200912",NA,NA,NA,5,3603561.12,121645.99
"OH7300111",NA,NA,NA,1,2172940.71,433335
"OH7300212",NA,NA,NA,1,1864939.2,0
"OH7300303",NA,NA,NA,6,8644253.48,1635679.95
"OH7300903",NA,NA,NA,5,11813279.76,2053328.74
"OH7301303",NA,NA,NA,1,960000.25,0
"OH7400411",NA,NA,NA,1,1792856.81,800000
"OH7500212",NA,NA,NA,1,10170,0
"OH7500912",NA,NA,NA,1,109025.1,0
"OH7600011",NA,NA,NA,3,3483503.8,741878.4
"OH7600212",NA,NA,NA,1,17636,10000
"OH7603012",NA,NA,NA,1,20170,10000
"OH7608112",NA,NA,NA,6,24195445.53,3824316.73
"OH7700011",NA,NA,NA,24,85359287.96,961369.58
"OH7700411",NA,NA,NA,3,7786150.58,1563605.58
"OH7701812",NA,NA,NA,2,180942,0
"OH7702703",NA,NA,NA,1,92321,0
"OH7801103",NA,NA,NA,1,79494,15729
"OH7803811",NA,NA,NA,2,4033823.62,0
"OH7806503",NA,NA,NA,1,15695973,10665750
"OH7900212",NA,NA,NA,2,1057878.5,0
"OH7901512",NA,NA,NA,2,206471.6,5000
"OH7901711",NA,NA,NA,5,8978178,3150449.17
"OH8200003",NA,NA,NA,1,102300,0
"OH8301312",NA,NA,NA,1,418021.5,103400
"OH8301512",NA,NA,NA,1,15307043,0
"OH8400312",NA,NA,NA,1,7636,0
"OH8400712",NA,NA,NA,1,2530540.21,0
"OH8403112",NA,NA,NA,2,2362130.6,672885.71
"OH8403203",NA,NA,NA,3,2956640.71,1544682.95
"OH8501912",NA,NA,NA,1,22033,0
"OH8502312",NA,NA,NA,2,211113,10000
"OH8503412",NA,NA,NA,1,10170,0
"OH8504311",NA,NA,NA,1,10170,0
"OH8601812",NA,NA,NA,1,654194,0
"OH8700311",NA,NA,NA,5,13686990.7,0
"OH8700412",NA,NA,NA,1,1303853,426800
"OH8700711",NA,NA,NA,1,18954,10000
"OH8703112",NA,NA,NA,1,10170,0
"OH8703211",NA,NA,NA,6,2878416.34,856501.33
"OH8704103",NA,NA,NA,2,800320,0
"OH8704203",NA,NA,NA,2,1087743.53,0
"OH8752212",NA,NA,NA,1,217700,0
"OH8752812",NA,NA,NA,21,13815782.21,0
"OH8800412",NA,NA,NA,1,240066.8,0
"OH8800511",NA,NA,NA,1,1603296.68,0
"OK1010302",NA,NA,NA,1,3110000,0
"OK1010401",NA,NA,NA,3,10440000,100000
"OK1010412",NA,NA,NA,1,180230,180230
"OK1010604",NA,NA,NA,3,1516038.48,186214.86
"OK1010803",NA,NA,NA,1,100000,100000
"OK1010822",NA,NA,NA,1,9757950.78,500000
"OK1011102",NA,NA,NA,1,1016422.72,326381.08
"OK1011303",NA,NA,NA,1,4725000,1434558.65
"OK1011401",NA,NA,NA,1,4500000,1366246.37
"OK1011501",NA,NA,NA,1,2300000,0
"OK1020212",NA,NA,NA,1,2354984.34,0
"OK1020418",NA,NA,NA,1,5225000,1586363.86
"OK1020420",NA,NA,NA,1,4553574.53,1709326.02
"OK1020504",NA,NA,NA,1,1443393.4,222750
"OK1020506",NA,NA,NA,1,3604457.15,0
"OK1020512",NA,NA,NA,1,95330,95330
"OK1020514",NA,NA,NA,2,7185000,100000
"OK1020535",NA,NA,NA,1,490000,200000
"OK1020623",NA,NA,NA,2,1158317.33,685500
"OK1020625",NA,NA,NA,1,1033500,1033500
"OK1020702",NA,NA,NA,1,2413484,375000
"OK1020705",NA,NA,NA,2,2455228.8,515000
"OK1020708",NA,NA,NA,4,19230252.03,1200000
"OK1020723",NA,NA,NA,3,61500000,2500000
"OK1020801",NA,NA,NA,1,31000000,0
"OK1020902",NA,NA,NA,9,363774361.29,2000000
"OK1020903",NA,NA,NA,1,590706.6,590706.6
"OK1021202",NA,NA,NA,1,2801056.69,907794.74
"OK1021205",NA,NA,NA,1,1155114.97,1155114.97
"OK1021209",NA,NA,NA,1,1799569.72,130000
"OK1021220",NA,NA,NA,3,54035286.25,2000000
"OK1021401",NA,NA,NA,1,3810000,500000
"OK1021418",NA,NA,NA,1,17393850.28,2000000
"OK1021505",NA,NA,NA,1,8291000,0
"OK1021508",NA,NA,NA,1,35000000,500000
"OK1021528",NA,NA,NA,2,7213820.92,0
"OK1021529",NA,NA,NA,1,5326049.7,200000
"OK1021603",NA,NA,NA,1,2104038.69,1284000
"OK1021607",NA,NA,NA,1,17640000,100000
"OK1021613",NA,NA,NA,1,806579.85,332000
"OK1021614",NA,NA,NA,1,8764398.02,0
"OK1021640",NA,NA,NA,1,893542.52,273249.27
"OK1021649",NA,NA,NA,2,8586001.23,180000
"OK1021666",NA,NA,NA,1,2512184.1,500000
"OK1021668",NA,NA,NA,1,9675000,100000
"OK1021674",NA,NA,NA,1,1024783.41,0
"OK1021691",NA,NA,NA,2,6200000,500000
"OK1021701",NA,NA,NA,2,9880000,252000
"OK1021713",NA,NA,NA,1,546693.68,100000
"OK1021773",NA,NA,NA,1,874628.52,874628.52
"OK2000211",NA,NA,NA,1,861500,250000
"OK2000501",NA,NA,NA,1,8686856.29,2000000
"OK2000508",NA,NA,NA,1,817537.73,0
"OK2000608",NA,NA,NA,1,1773543.11,0
"OK2000702",NA,NA,NA,1,1850000,100000
"OK2001411",NA,NA,NA,1,1155416.8,0
"OK2001604",NA,NA,NA,1,3300000,0
"OK2001610",NA,NA,NA,1,1250000,0
"OK2002304",NA,NA,NA,1,1425006.11,0
"OK2002412",NA,NA,NA,4,237482194.3,2499999.62
"OK2002413",NA,NA,NA,1,856859.5,856859.5
"OK2002416",NA,NA,NA,1,2090910.34,2090910.34
"OK2003002",NA,NA,NA,1,3668979.57,500000
"OK2003616",NA,NA,NA,1,1553974,0
"OK2004105",NA,NA,NA,1,410000,0
"OK2004207",NA,NA,NA,5,5639594.02,1779491.81
"OK2004704",NA,NA,NA,2,3208086.34,799355.77
"OK2004707",NA,NA,NA,1,2998818.91,0
"OK2005506",NA,NA,NA,1,490000,0
"OK2005813",NA,NA,NA,1,2785000,100000
"OK2006201",NA,NA,NA,1,23290000,0
"OK2007003",NA,NA,NA,1,1255000,381030.94
"OK2007603",NA,NA,NA,1,2565000,0
"OK2007701",NA,NA,NA,1,1665274.62,0
"OK3002134",NA,NA,NA,1,234177.33,0
"OK3002603",NA,NA,NA,1,11220000,0
"OK3006123",NA,NA,NA,1,790000,0
"OK3006604",NA,NA,NA,1,741711.3,230440.22
"OK3006628",NA,NA,NA,1,2793247.91,0
"OK3007243",NA,NA,NA,1,2006122.15,655798.27
"OK4001117",NA,NA,NA,1,3110000,0
"OK8005579",NA,NA,NA,1,4700000,0
"OR4100001",NA,NA,NA,2,13020000,1035000
"OR4100003",NA,NA,NA,1,2840000,515000
"OR4100041",NA,NA,NA,2,485680,267840
"OR4100042",NA,NA,NA,1,500000,330000
"OR4100045",NA,NA,NA,3,200650,76790
"OR4100047",NA,NA,NA,2,19277065,1980000
"OR4100055",NA,NA,NA,2,103100,103100
"OR4100057",NA,NA,NA,1,1020000,512500
"OR4100062",NA,NA,NA,1,3067539,1250000
"OR4100063",NA,NA,NA,2,600000,191000
"OR4100068",NA,NA,NA,1,20000,20000
"OR4100073",NA,NA,NA,1,2000000,250000
"OR4100076",NA,NA,NA,3,5020493,564837
"OR4100079",NA,NA,NA,2,40000,40000
"OR4100081",NA,NA,NA,1,5000000,750000
"OR4100129",NA,NA,NA,1,624208,487980
"OR4100150",NA,NA,NA,1,20000,20000
"OR4100164",NA,NA,NA,1,624150,322075
"OR4100172",NA,NA,NA,1,920795,495000
"OR4100184",NA,NA,NA,1,2330000,1013000
"OR4100199",NA,NA,NA,1,20000,20000
"OR4100200",NA,NA,NA,1,5530000,780000
"OR4100203",NA,NA,NA,3,1615204,648604
"OR4100218",NA,NA,NA,1,2778208,750000
"OR4100248",NA,NA,NA,1,1214498,177000
"OR4100252",NA,NA,NA,1,910000,455000
"OR4100253",NA,NA,NA,1,20000,20000
"OR4100257",NA,NA,NA,1,3200000,1030000
"OR4100259",NA,NA,NA,1,15849,15849
"OR4100261",NA,NA,NA,1,20000,20000
"OR4100276",NA,NA,NA,1,20000,20000
"OR4100278",NA,NA,NA,1,5373979,765000
"OR4100279",NA,NA,NA,1,550000,85000
"OR4100301",NA,NA,NA,1,1808716,723486
"OR4100302",NA,NA,NA,1,530553,353800
"OR4100307",NA,NA,NA,1,20000,20000
"OR4100311",NA,NA,NA,1,1103056,930800
"OR4100317",NA,NA,NA,1,14338,14338
"OR4100319",NA,NA,NA,1,315220,63166
"OR4100329",NA,NA,NA,2,38993,38993
"OR4100333",NA,NA,NA,1,20000,20000
"OR4100357",NA,NA,NA,1,1127081,500000
"OR4100362",NA,NA,NA,2,1818266,961827
"OR4100363",NA,NA,NA,1,19600,19600
"OR4100370",NA,NA,NA,1,19949,19949
"OR4100382",NA,NA,NA,2,7249000,1050000
"OR4100385",NA,NA,NA,1,20000,20000
"OR4100386",NA,NA,NA,3,7260000,830000
"OR4100399",NA,NA,NA,1,451584,65375
"OR4100405",NA,NA,NA,2,2402972,756794
"OR4100408",NA,NA,NA,1,7000000,1015000
"OR4100418",NA,NA,NA,1,20000,20000
"OR4100461",NA,NA,NA,1,3291300,129100
"OR4100463",NA,NA,NA,2,30464,30464
"OR4100466",NA,NA,NA,1,20000,20000
"OR4100505",NA,NA,NA,2,39976,39976
"OR4100506",NA,NA,NA,1,20000,20000
"OR4100507",NA,NA,NA,1,20000,20000
"OR4100508",NA,NA,NA,1,20000,20000
"OR4100518",NA,NA,NA,1,3337868,1030000
"OR4100520",NA,NA,NA,1,20000,20000
"OR4100538",NA,NA,NA,1,4210000,68000
"OR4100540",NA,NA,NA,1,20000,20000
"OR4100543",NA,NA,NA,1,20000,20000
"OR4100548",NA,NA,NA,1,20000,20000
"OR4100550",NA,NA,NA,1,6253035,1149628
"OR4100551",NA,NA,NA,1,20000,20000
"OR4100564",NA,NA,NA,1,20000,20000
"OR4100576",NA,NA,NA,2,6900000,150000
"OR4100579",NA,NA,NA,1,2450000,1000000
"OR4100582",NA,NA,NA,1,2993000,765000
"OR4100585",NA,NA,NA,2,6310000,950000
"OR4100608",NA,NA,NA,1,19830,19830
"OR4100611",NA,NA,NA,1,20000,20000
"OR4100612",NA,NA,NA,1,20000,20000
"OR4100613",NA,NA,NA,1,18855000,1015000
"OR4100625",NA,NA,NA,1,20000,20000
"OR4100644",NA,NA,NA,1,1649000,690300
"OR4100672",NA,NA,NA,1,20000,20000
"OR4100702",NA,NA,NA,1,796444,239100
"OR4100703",NA,NA,NA,1,20000,20000
"OR4100706",NA,NA,NA,1,20000,20000
"OR4100707",NA,NA,NA,2,539450,387643
"OR4100708",NA,NA,NA,1,1818965,1203935
"OR4100714",NA,NA,NA,1,20000,20000
"OR4100789",NA,NA,NA,1,7500000,362700
"OR4100792",NA,NA,NA,2,40000,40000
"OR4100798",NA,NA,NA,2,3627285,1050000
"OR4100802",NA,NA,NA,1,20000,20000
"OR4100835",NA,NA,NA,2,2611143,1235000
"OR4100839",NA,NA,NA,1,2945573,515000
"OR4100842",NA,NA,NA,2,2053457,741500
"OR4100847",NA,NA,NA,2,4773753,827990
"OR4100857",NA,NA,NA,2,4659000,1050000
"OR4100887",NA,NA,NA,1,12040,12040
"OR4100893",NA,NA,NA,1,20000,20000
"OR4100907",NA,NA,NA,1,20000,20000
"OR4100911",NA,NA,NA,1,20000,20000
"OR4100913",NA,NA,NA,1,17500,17500
"OR4100915",NA,NA,NA,2,39300,39300
"OR4100917",NA,NA,NA,1,4312220,765000
"OR4100926",NA,NA,NA,1,649000,401400
"OR4100931",NA,NA,NA,1,20000,20000
"OR4100932",NA,NA,NA,2,2698449,1559208
"OR4100941",NA,NA,NA,1,19925,19925
"OR4100952",NA,NA,NA,2,27157,27157
"OR4100959",NA,NA,NA,1,2813382,2813382
"OR4100966",NA,NA,NA,1,1730000,700000
"OR4100968",NA,NA,NA,2,3470543,550000
"OR4101003",NA,NA,NA,1,20000,20000
"OR4101059",NA,NA,NA,1,4000000,530000
"OR4101075",NA,NA,NA,1,20000,20000
"OR4101096",NA,NA,NA,1,405000,141500
"OR4101174",NA,NA,NA,1,663294,420000
"OR4101208",NA,NA,NA,1,20000,20000
"OR4101231",NA,NA,NA,3,650431,410200
"OR4101285",NA,NA,NA,1,20000,20000
"OR4101288",NA,NA,NA,1,20000,20000
"OR4101375",NA,NA,NA,1,18000,18000
"OR4101450",NA,NA,NA,1,20000,20000
"OR4101496",NA,NA,NA,1,2000000,950000
"OR4101515",NA,NA,NA,1,20000,20000
"OR4101518",NA,NA,NA,1,20000,20000
"OR4105108",NA,NA,NA,1,20000,20000
"PA1090001",NA,NA,NA,1,8213007.98,4236279
"PA1150191",NA,NA,NA,1,1287412,0
"PA1460042",NA,NA,NA,1,879833.22,0
"PA1510001",NA,NA,NA,2,80374555.07,0
"PA2080029",NA,NA,NA,1,4309531,0
"PA2408001",NA,NA,NA,6,19243592.42,7263218.57
"PA2408012",NA,NA,NA,1,2030455.45,2030455.45
"PA2450054",NA,NA,NA,1,2911761,1673945
"PA2570004",NA,NA,NA,1,989885.11,326128
"PA2640025",NA,NA,NA,2,10938293.39,0
"PA3060059",NA,NA,NA,1,6070563.79,0
"PA3130004",NA,NA,NA,1,1693332.12,0
"PA3130009",NA,NA,NA,1,2881042.19,0
"PA3130043",NA,NA,NA,1,1212833.69,1212833.69
"PA3390001",NA,NA,NA,1,178459.47,0
"PA3390024",NA,NA,NA,2,9284681,0
"PA3390028",NA,NA,NA,1,1226000,0
"PA3480050",NA,NA,NA,1,2783795.94,0
"PA3540017",NA,NA,NA,1,1634128.34,0
"PA3540037",NA,NA,NA,2,6004382,0
"PA3540038",NA,NA,NA,1,2375461.75,0
"PA3540046",NA,NA,NA,1,3921336.66,0
"PA4050002",NA,NA,NA,1,4306403,0
"PA4050037",NA,NA,NA,2,5493967.94,0
"PA4070012",NA,NA,NA,1,1954204.11,0
"PA4070022",NA,NA,NA,1,4384420,0
"PA4070023",NA,NA,NA,1,6230760.42,0
"PA4110003",NA,NA,NA,1,2348219.19,0
"PA4110009",NA,NA,NA,1,4801382.9,0
"PA4110013",NA,NA,NA,1,4939305.39,641399.62
"PA4110021",NA,NA,NA,1,967223,0
"PA4110023",NA,NA,NA,1,3469188.56,0
"PA4110024",NA,NA,NA,1,2432519.42,716850
"PA4110038",NA,NA,NA,1,1252458.97,0
"PA4110060",NA,NA,NA,1,1289381.51,1289381.51
"PA4110077",NA,NA,NA,1,1940552.03,0
"PA4140084",NA,NA,NA,1,1879000,1638984
"PA4140087",NA,NA,NA,1,176809,0
"PA4140096",NA,NA,NA,1,24950000,0
"PA4180049",NA,NA,NA,2,1895930.33,0
"PA4180058",NA,NA,NA,1,3637320.37,3291774.94
"PA4310012",NA,NA,NA,1,14708601.16,2640195.35
"PA4410165",NA,NA,NA,1,5737650,0
"PA4410173",NA,NA,NA,1,9000000,0
"PA4440010",NA,NA,NA,1,2220218.3,0
"PA4490007",NA,NA,NA,2,4239424.57,0
"PA4560013",NA,NA,NA,1,6319678.92,0
"PA4560018",NA,NA,NA,1,983835.4,284835.4
"PA4560042",NA,NA,NA,1,1707291.2,0
"PA4560057",NA,NA,NA,1,766139,0
"PA5020038",NA,NA,NA,5,126345805.42,13687173
"PA5020039",NA,NA,NA,2,7315969.97,0
"PA5020053",NA,NA,NA,1,7080066.88,0
"PA5020067",NA,NA,NA,1,227303.85,0
"PA5030005",NA,NA,NA,1,3192999.84,0
"PA5030006",NA,NA,NA,1,8500000,0
"PA5030012",NA,NA,NA,1,529958.74,97260.74
"PA5030020",NA,NA,NA,1,4968405,4968405
"PA5030027",NA,NA,NA,1,1310000,0
"PA5030043",NA,NA,NA,1,2004663.61,0
"PA5040038",NA,NA,NA,1,7587682.3,4050800
"PA5100079",NA,NA,NA,1,1622500,0
"PA5300017",NA,NA,NA,3,24959636.88,4511596.55
"PA5320007",NA,NA,NA,1,2539047.48,1508855
"PA5320009",NA,NA,NA,1,2676209,1109732
"PA5320034",NA,NA,NA,1,4385244,0
"PA5320040",NA,NA,NA,2,4449651.67,0
"PA5320042",NA,NA,NA,1,9901477.75,4760402
"PA5320109",NA,NA,NA,2,13423436,4167292
"PA5630039",NA,NA,NA,1,1896636.82,1896636.82
"PA5650032",NA,NA,NA,1,131650,0
"PA5650070",NA,NA,NA,1,6739150,0
"PA6120002",NA,NA,NA,1,2416514.54,0
"PA6160010",NA,NA,NA,1,1284396.67,1284396.67
"PA6160012",NA,NA,NA,1,1292194,0
"PA6160013",NA,NA,NA,1,4400000,4400000
"PA6160026",NA,NA,NA,1,3490896.44,2462478.36
"PA6170008",NA,NA,NA,1,9566349.31,0
"PA6170023",NA,NA,NA,1,16500000,0
"PA6170024",NA,NA,NA,1,592152.76,0
"PA6170052",NA,NA,NA,1,1610200,0
"PA6200019",NA,NA,NA,1,667227.6,0
"PA6200036",NA,NA,NA,2,6444482.57,0
"PA6250012",NA,NA,NA,2,17790000,0
"PA6250022",NA,NA,NA,1,6786303.03,0
"PA6250028",NA,NA,NA,2,18885588.81,0
"PA6250064",NA,NA,NA,1,2690000,952260
"PA6330013",NA,NA,NA,1,3139871,3028742
"PA6370032",NA,NA,NA,1,1610357.99,670799.99
"PA6370054",NA,NA,NA,1,3581571,2731235
