"pwsid","pw_int_pop.rpl_themes"
"MI0004780",0.3183
"MI0004800",0.5747
"MI0004810",0.0714
"MI0004820",0.0714
"MI0004830",0.1139
"MI0004845",0.1397
"MI0004847",0.3835
"MI0004850",0.3329
"MI0004860",0.31
"MI0004870",0.2829
"MI0004873",NA
"MI0004874",0.5378
"MI0004876",0.3125
"MI0004877",0.0327
"MI0004878",0.0319
"MI0004880",0.52
"MI0004890",0.1886
"MI0004935",0.5496
"MI0004989",0.2499
"MI0004990",0.3946
"MI0005005",0.4475
"MI0005010",0.6934
"MI0005020",0.1886
"MI0005030",0.5786
"MI0005031",0.1415
"MI0005033",0.0022
"MI0005034",0.6923
"MI0005035",0.1521
"MI0005037",0.0022
"MI0005039",0.5092
"MI0005040",0.5549
"MI0005050",0.2852
"MI0005060",0.4798
"MI0005065",0.59
"MI0005100",0.295
"MI0005110",0.4173
"MI0005120",0.4444
"MI0005130",0.5522
"MI0005136",0.0507
"MI0005138",0.2175
"MI0005160",0.45
"MI0005180",0.2584
"MI0005203",0.0486
"MI0005204",0.3052
"MI0005205",0.3052
"MI0005209",0.5995
"MI0005210",0.5433
"MI0005220",0.5004
"MI0005229",0.081
"MI0005232",NA
"MI0005233",0.1005
"MI0005234",0.6313
"MI0005235",0.2096
"MI0005240",0.5935
"MI0005260",0.5023
"MI0005267",0.5009
"MI0005268",0.6522
"MI0005270",0.4349
"MI0005280",0.3256
"MI0005290",0.3328
"MI0005300",0.3244
"MI0005305",0.0939
"MI0005310",0.341
"MI0005315",0.2706
"MI0005320",0.6052
"MI0005322",0.3187
"MI0005330",0.3799
"MI0005335",0.5606
"MI0005345",0.1238
"MI0005349",0.316
"MI0005351",0.8477
"MI0005355",0.214
"MI0005360",0.3416
"MI0005370",0.3223
"MI0005380",0.4599
"MI0005390",0.0195
"MI0005395",0.2242
"MI0005397",0.2113
"MI0005400",0.082
"MI0005420",0.1421
"MI0005425",0.3949
"MI0005430",0.5897
"MI0005440",0.8557
"MI0005445",0.5278
"MI0005450",0.4289
"MI0005460",0.5897
"MI0005475",0.2428
"MI0005480",0.61
"MI0005490",0.5465
"MI0005500",0.3507
"MI0005520",0.2481
"MI0005527",0.214
"MI0005530",0.209
"MI0005540",0.2092
"MI0005543",0.6299
"MI0005549",0.2653
"MI0005550",0.5463
"MI0005563",0.5802
"MI0005570",0.7006
"MI0005573",0.209
"MI0005575",0.1243
"MI0005577",0.0022
"MI0005580",0.494
"MI0005585",0.5168
"MI0005590",0.3149
"MI0005600",0.3654
"MI0005606",0.4758
"MI0005607",0.5666
"MI0005610",0.3788
"MI0005620",0.7156
"MI0005640",0.4648
"MI0005650",0.6657
"MI0005655",0.4135
"MI0005660",0.2586
"MI0005670",0.709
"MI0005675",NA
"MI0005680",0.5168
"MI0005690",0.8628
"MI0005692",0.6462
"MI0005710",0.4684
"MI0005712",0.1751
"MI0005720",0.2266
"MI0005723",0.1311
"MI0005730",0.2991
"MI0005740",0.5786
"MI0005750",0.294
"MI0005760",0.5245
"MI0005770",0.3515
"MI0005775",0.3743
"MI0005780",0.4313
"MI0005785",0.6316
"MI0005800",0.5185
"MI0005810",0.4732
"MI0005815",0.6658
"MI0005819",0.0292
"MI0005820",0.5383
"MI0005821",0.4085
"MI0005823",0.47
"MI0005824",0.47
"MI0005830",0.1317
"MI0005840",0.7241
"MI0005841",0.249
"MI0005844",0.2305
"MI0005849",0.0171
"MI0005850",0.6896
"MI0005860",0.4952
"MI0005900",0.2757
"MI0005901",0.1899
"MI0005903",NA
"MI0005905",0.7057
"MI0005907",0.2371
"MI0005911",0.0046
"MI0005920",0.7817
"MI0005925",0.3507
"MI0005930",0.3227
"MI0005950",0.6632
"MI0005970",0.1567
"MI0005977",0.3409
"MI0005980",0.6522
"MI0005990",0.4173
"MI0005991",0.741
"MI0005993",0.3387
"MI0005995",0.4573
"MI0006000",0.7778
"MI0006010",0.2824
"MI0006025",0.1544
"MI0006030",0.3626
"MI0006040",0.654
"MI0006042",0.7627
"MI0006070",0.1679
"MI0006071",0.0313
"MI0006073",0.48
"MI0006074",0.2193
"MI0006075",0.2648
"MI0006077",0.2275
"MI0006080",0.4587
"MI0006081",0.0649
"MI0006090",0.3472
"MI0006101",0.6962
"MI0006110",0.107
"MI0006115",0.5632
"MI0006116",0.5802
"MI0006117",0.6443
"MI0006120",0.4574
"MI0006130",0.1847
"MI0006160",0.5297
"MI0006170",0.4248
"MI0006200",0.3562
"MI0006210",0.3615
"MI0006227",0.2587
"MI0006230",0.0772
"MI0006232",0.3535
"MI0006235",0.2053
"MI0006240",0.949
"MI0006243",0.2275
"MI0006250",0.315
"MI0006260",0.5365
"MI0006270",0.3179
"MI0006280",0.2357
"MI0006282",0.1349
"MI0006284",0.6078
"MI0006290",0.7511
"MI0006300",0.415
"MI0006310",0.1215
"MI0006320",0.7294
"MI0006350",0.6898
"MI0006360",0.6887
"MI0006370",0.4448
"MI0006375",0.3167
"MI0006377",0.2894
"MI0006380",0.4093
"MI0006385",0.5031
"MI0006420",0.2938
"MI0006423",0.2658
"MI0006428",0.5169
"MI0006435",0.0539
"MI0006440",0.6867
"MI0006443",0.0187
"MI0006446",0.1483
"MI0006448",0.1355
"MI0006450",0.3044
"MI0006460",0.3703
"MI0006465",0.102
"MI0006470",0.5588
"MI0006480",0.0969
"MI0006484",0.2319
"MI0006485",0.1406
"MI0006487",0.2505
"MI0006490",0.3084
"MI0006500",0.3083
"MI0006502",0.1694
"MI0006505",0.3414
"MI0006508",NA
"MI0006530",0.1736
"MI0006531",0.0771
"MI0006532",0.1552
"MI0006537",0.3535
"MI0006540",0.6183
"MI0006545",0.482
"MI0006552",0.1967
"MI0006560",0.4028
"MI0006562",0.3662
"MI0006574",0.316
"MI0006575",0.5988
"MI0006580",0.2896
"MI0006590",0.4277
"MI0006592",0.2739
"MI0006594",0.0197
"MI0006600",0.4332
"MI0006610",0.6609
"MI0006624",0.0313
"MI0006625",0.2739
"MI0006627",0.5997
"MI0006630",0.556
"MI0006631",0.5169
"MI0006640",0.4276
"MI0006647",NA
"MI0006650",0.2098
"MI0006680",0.404
"MI0006682",0.1658
"MI0006690",0.1837
"MI0006693",0.249
"MI0006696",0.0025
"MI0006710",0.4357
"MI0006720",0.5963
"MI0006725",0.5299
"MI0006730",0.2862
"MI0006760",0.7522
"MI0006763",0.214
"MI0006765",0.4179
"MI0006770",0.3343
"MI0006773",0.4995
"MI0006780",0.7203
"MI0006790",0.5588
"MI0006792",0.2872
"MI0006800",0.2976
"MI0006803",0.0649
"MI0006830",0.3644
"MI0006850",0.5629
"MI0006875",0.2745
"MI0006880",0.1704
"MI0006885",NA
"MI0006900",0.5653
"MI0006905",0.3437
"MI0006910",0.3578
"MI0006920",0.3108
"MI0006930",0.7627
"MI0006935",0.5162
"MI0006940",0.5083
"MI0006950",0.6412
"MI0006970",0.2668
"MI0006971",0.1554
"MI0006975",0.3019
"MI0007010",0.7919
"MI0007012",0.4754
"MI0007015",0.7335
"MI0007035",0.1413
"MI0007040",0.5476
"MI0007050",0.092
"MI0007060",0.8512
"MI0007061",0.0031
"MI0007063",0.0541
"MI0007065",0.1864
"MI0007070",0.546
"MI0007085",0.5749
"MI0007099",0.1413
"MI0007100",0.4199
"MI0007103",0.3432
"MI0007104",0.6643
"MI0007105",0.1729
"MI0007120",0.3715
"MI0007135",0.2886
"MI0007150",0.1562
"MI0007160",0.2861
"MI0007180",0.4171
"MI0007210",0.3209
"MI0007217",0.0025
"MI0007220",0.5933
"MI0007230",0.6459
"MI0007231",0.0835
"MI0007233",0.8147
"MI0007240",NA
"MI0007260",0.5201
"MI0007270",0.408
"MI0007280",0.4896
"MI0040001",NA
"MI0040002",0.3262
"MI0040005",0.4331
"MI0040006",0.1403
"MI0040007",0.3125
"MI0040008",0.3213
"MI0040011",0.7309
"MI0040013",0.0046
"MI0040014",0.4331
"MI0040016",0.478
"MI0040020",0.048
"MI0040021",0.5368
"MI0040023",0.305
"MI0040025",0.1751
"MI0040026",0.1403
"MI0040027",0.62
"MI0040028",0.3262
"MI0040030",0.2023
"MI0040034",0.4034
"MI0040039",0.5756
"MI0040041",0.4776
"MI0040042",0.6049
"MI0040044",0.3167
"MI0040045",0.7309
"MI0040047",0.48
"MI0040051",0.1248
"MI0040057",0.198
"MI0040060",0.3645
"MI0040061",0.7655
"MI0040062",0.5597
"MI0040065",0.198
"MI0040067",0.3888
"MI0040068",0.6799
"MI0040069",0.4611
"MI0040070",0.0971
"MI0040071",0.1754
"MI0040074",0.6844
"MI0040076",NA
"MI0040079",0.4074
"MI0040080",0.2652
"MI0040081",0.3813
"MI0040082",0.4748
"MI0040084",0.3188
"MI0040086",0.2153
"MI0040090",0.5249
"MI0040091",0.3662
"MI0040093",0.3738
"MI0040094",0.2576
"MI0040098",0.5718
"MI0040100",0.0859
"MI0040103",0.2576
"MI0040104",0.1645
"MI0040105",0.7037
"MI0040106",0.3159
"MI0040108",0.6443
"MI0040110",0.6903
"MI0040116",0.3964
"MI0040119",0.3771
"MI0040122",0.5463
"MI0040123",0.5786
"MI0040124",0.4384
"MI0040126",0.316
"MI0040128",0.1188
"MI0040129",0.2916
"MI0040131",0.5117
"MI0040138",0.7818
"MI0040140",0.5684
"MI0040144",0.31
"MI0040145",0.6283
"MI0040154",0.7818
"MI0040155",0.5988
"MI0040156",0.6766
"MI0040158",0.2626
"MI0040162",0.6283
"MI0040164",0.2478
"MI0040166",0.4702
"MI0040167",0.2123
"MI0040168",0.2776
"MI0040169",0.2776
"MI0040171",0.8049
"MI0040172",0.7822
"MI0040174",NA
"MI0040175",0.7822
"MI0040176",0.7822
"MI0040180",0.288
"MI0040181",0.4111
"MI0040183",0.6654
"MI0040184",0.1057
"MI0040187",0.7784
"MI0040190",0.6052
"MI0040194",0.2668
"MI0040197",0.0954
"MI0040199",0.2714
"MI0040200",NA
"MI0040203",0.4393
"MI0040206",0.5813
"MI0040208",0.4816
"MI0040209",0.3585
"MI0040210",0.7596
"MI0040217",0.7206
"MI0040218",0.5291
"MI0040219",0.7206
"MI0040220",0.47
"MI0040222",0.47
"MI0040223",0.2549
"MI0040225",0.0505
"MI0040226",0.6473
"MI0040230",0.2336
"MI0040231",0.0505
"MI0040233",0.2512
"MI0040240",0.4448
"MI0040242",0.5668
"MI0040246",0.5256
"MI0040248",0.4103
"MI0040250",0.0825
"MI0040253",0.1567
"MI0040255",0.2524
"MI0040256",0.1567
"MI0040259",0.1014
"MI0040264",0.6776
"MI0040266",0.317
"MI0040273",0.6776
"MI0040276",0.3084
"MI0040277",0.1111
"MI0040279",0.1257
"MI0040284",0.1194
"MI0040288",0.1194
"MI0040292",0.317
"MI0040294",0.2049
"MI0040296",0.1257
"MI0040299",0.127
"MI0040305",0.2336
"MI0040306",0.2249
"MI0040307",0.3802
"MI0040308",0.1792
"MI0040310",0.2612
"MI0040311",0.8087
"MI0040314",0.4272
"MI0040316",0.1137
"MI0040317",0.0149
"MI0040318",0.0924
"MI0040319",0.3176
"MI0040322",NA
"MI0040323",0.0292
"MI0040325",0.2658
"MI0040326",0.0428
"MI0040327",0.3843
"MI0040330",0.5953
"MI0040333",0.5009
"MI0040335",0.6522
"MI0040337",0.1552
"MI0040340",0.5085
"MI0040342",NA
"MI0040343",0.4581
"MI0040344",0.4599
"MI0040345",0.2477
"MI0040351",NA
"MI0040352",NA
"MI0040355",0.3358
"MI0040356",0.5235
"MI0040357",0.5668
"MI0040359",0.5668
"MI0040361",0.4703
"MI0040363",0.4158
"MI0040368",0.7941
"MI0040369",0.5384
"MI0040370",0.7941
"MI0040375",0.1274
"MI0040376",0.2761
"MI0040377",0.1206
"MI0040379",0.7145
"MI0040382",0.5278
"MI0040384",0.2568
"MI0040386",0.3104
"MI0040387",0.2199
"MI0040388",0.3661
"MI0040391",0.114
"MI0040397",0.1906
"MI0040399",0.7389
"MI0040404",0.2113
"MI0040405",0.7778
"MI0040406",0.5023
"MI0040410",NA
"MI0040414",0.7282
"MI0040416",0.4995
"MI0040417",0.1884
"MI0040418",0.1449
"MI0040419",NA
"MI0040426",0.0513
"MI0040432",NA
"MI0040435",0.7126
"MI0040438",0.1802
"MI0040441",0.4663
"MI0040443",0.2369
"MI0040446",0.6935
"MI0040447",0.3111
"MI0040448",0.3507
"MI0040449",0.7176
"MI0040450",0.1648
"MI0040451",0.4837
"MI0040453",0.5127
"MI0040454",0.1255
"MI0040455",0.5092
"MI0040456",0.1648
"MI0040457",0.4837
"MI0040458",0.4565
"MI0040464",0.2744
"MI0040466",0.399
"MI0040469",0.2008
"MI0040470",0.5888
"MI0040471",0.463
"MI0040472",0.6654
"MI0040476",0.2008
"MI0040477",0.6864
"MI0040480",0.3268
"MI0040482",0.6266
"MI0040484",0.4568
"MI0040488",0.087
"MI0040491",0.6747
"MI0040494",0.7037
"MI0040495",0.9682
"MI0040496",0.087
"MI0040497",0.546
"MI0040498",0.9682
"MI0040501",0.0884
"MI0040503",0.0509
"MI0040515",0.2125
"MI0040516",0.5531
"MI0040519",0.2648
"MI0040525",0.1971
"MI0040554",0.3802
"MI0040561",0.5278
"MI0040563",0.4331
"MI0040566",0.2403
"MI0040574",0.3596
"MI0040576",0.1703
"MI0040577",0.2892
"MI0040580",0.4877
"MI0040585",0.3767
"MI0040586",0.5697
"MI0040587",0.8263
"MI0040591",0.5004
"MI0040592",0.258
"MI0040594",0.2096
"MI0040598",0.1645
"MI0040599",0.1771
"MI0040600",0.4879
"MI0040601",0.31
"MI0040603",0.1751
"MI0040606",0.6747
"MI0040609",0.341
"MI0040612",0.3888
"MI0040614",0.4008
"MI0040615",0.5004
"MI0040616",0.2576
"MI0040617",0.4816
"MI0040619",0.2049
"MI0040620",0.2216
"MI0040637",0.7304
"MI0040639",0.4496
"MI0040640",0.7137
"MI0040643",0.5204
"MI0040644",0.2329
"MI0040647",0.2852
"MI0040649",0.0973
"MI0040650",0.5249
"MI0040653",0.249
"MI0040654",0.0493
"MI0040655",0.4776
"MI0040656",0.4581
"MI0040657",0.1127
"MI0040658",0.149
"MI0040660",0.0666
"MI0040662",0.0683
"MI0040663",0.1588
"MI0040664",0.6776
"MI0040665",0.5478
"MI0040668",0.9682
"MI0040669",0.2453
"MI0040670",0.3219
"MI0040671",0.074
"MI0040672",0.1664
"MI0040673",0.3036
"MI0040675",0.092
"MI0040678",0.1055
"MI0040679",0.1246
"MI0040680",0.316
"MI0040681",0.16
"MI0060238",0.7097
"MI0060675",0.62
"MI0061700",0.6262
"MI0062653",0.0599
"MI0062658",0.0505
"MI0062841",0.4475
"MI0062942",0.3525
"MI0063635",0.7777
"MI0063865",0.1095
"MI0064067",0.1918
"MI0064070",0.5769
"MI0064934",0.3313
"MI0066355",0.31
"MI0066695",0.17
"MI0067101",0.1413
"055294101",0.3169
"055294202",0.9631
"055294204",0.5174
"055294205",0.9631
"055294214",0.3397
"055294301",0.9713
"055294401",0.4915
"055294402",0.3688
"055294404",0.4392
"055294501",0.0793
"055294502",0.6371
"055294503",0.5359
"055294602",0.9252
"055294603",0.9252
"055294701",0.9412
"055294702",0.5144
"055294704",0.8176
"055294804",0.8215
"055294902",0.5738
"055295011",0.0688
"MN1010001",0.771
"MN1010002",NA
"MN1010011",0.5574
"MN1010013",0.5574
"MN1010016",0.6784
"MN1010019",NA
"MN1020001",0.5917
"MN1020002",0.2913
"MN1020005",0.0482
"MN1020006",0.2968
"MN1020007",0.6165
"MN1020010",0.6593
"MN1020011",0.1415
"MN1020013",0.1413
"MN1020014",0.3364
"MN1020015",0.0787
"MN1020016",0.6804
"MN1020017",0.3996
"MN1020023",0.1328
"MN1020024",0.6593
"MN1020025",0.6808
"MN1020028",0.2238
"MN1020029",0.6622
"MN1020030",NA
"MN1020031",0.6214
"MN1020032",0.6808
"MN1020033",0.8396
"MN1020034",0.1148
"MN1020035",0.1776
"MN1020036",0.0632
"MN1020037",NA
"MN1020038",NA
"MN1020040",NA
"MN1020041",NA
"MN1020042",0.1141
"MN1020043",0.0178
"MN1020044",0.0228
"MN1030001",0.2707
"MN1030003",0.5383
"MN1030004",0.8176
"MN1030005",0.6485
"MN1030006",NA
"MN1030010",0.1696
"MN1030014",0.5383
"MN1030016",0.1937
"MN1030022",0.1696
"MN1030025",0.8176
"MN1040001",NA
"MN1040002",0.5942
"MN1040007",NA
"MN1040009",0.544
"MN1040014",0.6421
"MN1040017",0.448
"MN1040024",0.4847
"MN1040026",NA
"MN1040027",NA
"MN1040030",0.6626
"MN1040031",0.556
"MN1040032",NA
"MN1040033",NA
"MN1040034",0.0298
"MN1040035",NA
"MN1040036",NA
"MN1040038",0.556
"MN1050001",0.5341
"MN1050002",0.0508
"MN1050003",0.1476
"MN1050004",0.3894
"MN1050005",0.7994
"MN1050009",0.1476
"MN1050010",0.1476
"MN1050011",0.1476
"MN1060002",0.5504
"MN1060003",0.2114
"MN1060004",0.2114
"MN1060005",0.5504
"MN1060006",0.2114
"MN1060007",0.2114
"MN1060008",0.4009
"MN1060009",NA
"MN1060010",NA
"MN1070001",0.1083
"MN1070002",0.2231
"MN1070005",0.1083
"MN1070006",0.2713
"MN1070007",0.2025
"MN1070009",0.5624
"MN1070012",NA
"MN1070013",0.3285
"MN1070015",0.3285
"MN1070016",0.2072
"MN1070017",0.075
"MN1070018",0.2471
"MN1070019",0.1083
"MN1070022",NA
"MN1070024",NA
"MN1070025",NA
"MN1070026",0.2072
"MN1080001",0.5272
"MN1080002",0.0871
"MN1080003",0.344
"MN1080004",NA
"MN1080005",0.3691
"MN1080008",0.5141
"MN1080009",0.5385
"MN1080010",0.5385
"MN1090001",0.3379
"MN1090003",0.4727
"MN1090005",0.6009
"MN1090007",0.4641
"MN1090008",0.4641
"MN1090009",0.7469
"MN1090010",0.7469
"MN1090011",0.6311
"MN1090013",0.4137
"MN1100001",0.0893
"MN1100002",0.3099
"MN1100004",0.0883
"MN1100005",0.4148
"MN1100006",0.08
"MN1100007",0.0816
"MN1100009",0.0353
"MN1100010",0.1607
"MN1100012",0.2065
"MN1100015",0.0147
"MN1100017",0.1259
"MN1100019",0.4148
"MN1110002",0.5191
"MN1110006",0.9631
"MN1110008",0.5191
"MN1110011",0.6708
"MN1110013",0.7316
"MN1110019",0.6126
"MN1110030",0.4172
"MN1110033",0.7316
"MN1110034",0.3875
"MN1110035",0.7316
"MN1111112",NA
"MN1120001",0.5446
"MN1120002",0.566
"MN1120003",0.6143
"MN1120004",0.706
"MN1120006",0.6143
"MN1130001",0.3459
"MN1130002",NA
"MN1130003",0.324
"MN1130005",0.3922
"MN1130006",NA
"MN1130007",0.2859
"MN1130008",0.3459
"MN1130010",0.3459
"MN1130011",0.3328
"MN1130013",0.6145
"MN1130014",0.2871
"MN1130016",0.2751
"MN1130017",0.2871
"MN1130018",0.1498
"MN1130019",0.2956
"MN1130020",0.2956
"MN1130021",NA
"MN1130023",0.0301
"MN1130024",NA
"MN1140001",0.1641
"MN1140002",0.1851
"MN1140003",0.4565
"MN1140005",0.4303
"MN1140006",0.4113
"MN1140007",0.4113
"MN1140008",0.4611
"MN1140010",0.1851
"MN1140011",0.4113
"MN1140012",0.1295
"MN1140014",0.1295
"MN1140016",0.4113
"MN1140020",0.4113
"MN1150001",0.6819
"MN1150003",0.7945
"MN1150005",0.7945
"MN1160001",0.2262
"MN1160006",0.4247
"MN1170002",0.3952
"MN1170003",0.7629
"MN1170004",0.3952
"MN1170005",0.3952
"MN1170006",0.5621
"MN1170008",0.7591
"MN1170009",0.3568
"MN1170010",0.7629
"MN1170011",NA
"MN1180002",0.6879
"MN1180003",NA
"MN1180005",NA
"MN1180008",0.7146
"MN1180011",0.7197
"MN1180012",0.7152
"MN1180016",0.4978
"MN1180017",0.7096
"MN1180019",0.4193
"MN1180025",0.4243
"MN1180026",0.7096
"MN1180027",0.4505
"MN1180028",0.2805
"MN1180030",0.1207
"MN1180034",NA
"MN1180035",NA
"MN1180036",NA
"MN1180038",NA
"MN1180040",0.4978
"MN1180041",0.4978
"MN1180042",NA
"MN1180045",0.1802
"MN1180050",NA
"MN1190001",0.361
"MN1190002",0.518
"MN1190007",0.2959
"MN1190008",0.125
"MN1190009",0.1933
"MN1190010",0.0708
"MN1190011",0.0708
"MN1190012",0.2265
"MN1190013",0.4887
"MN1190014",0.3807
"MN1190015",0.1266
"MN1190016",0.4568
"MN1190019",0.1261
"MN1190020",0.5338
"MN1190021",0.2999
"MN1190022",NA
"MN1190025",0.0708
"MN1190027",0.4912
"MN1190028",0.0892
"MN1190031",NA
"MN1200001",0.4343
"MN1200002",0.4075
"MN1200004",0.3182
"MN1200005",0.3869
"MN1200006",0.0367
"MN1200007",0.4343
"MN1210001",0.5679
"MN1210002",0.6315
"MN1210009",0.2504
"MN1210010",0.126
"MN1210013",0.2504
"MN1210017",0.2504
"MN1210020",0.3992
"MN1210021",0.0891
"MN1210023",0.0891
"MN1210024",0.0537
"MN1210027",0.1312
"MN1210028",0.6128
"MN1220001",0.4766
"MN1220002",0.4167
"MN1220003",0.5656
"MN1220004",0.2509
"MN1220005",0.1718
"MN1220007",0.4167
"MN1220008",0.4167
"MN1220009",0.4167
"MN1220010",0.3917
"MN1220011",0.5656
"MN1220012",0.2509
"MN1220013",0.1733
"MN1230001",0.6676
"MN1230002",0.2787
"MN1230003",0.3533
"MN1230004",NA
"MN1230005",0.6676
"MN1230006",0.5573
"MN1230007",0.5573
"MN1230008",0.4442
"MN1230009",0.3911
"MN1230010",0.58
"MN1230011",0.3911
"MN1230012",0.4442
"MN1230013",0.3533
"MN1230014",0.3911
"MN1240001",0.7216
"MN1240004",0.297
"MN1240005",0.3276
"MN1240006",0.2982
"MN1240007",0.2982
"MN1240008",0.2874
"MN1240009",0.2052
"MN1240010",0.1064
"MN1240011",0.2874
"MN1240012",0.1064
"MN1240013",0.2052
"MN1240014",0.2874
"MN1240015",0.1064
"MN1240016",0.2982
"MN1240019",0.5219
"MN1250001",0.2666
"MN1250002",NA
"MN1250003",0.2666
"MN1250005",0.1722
"MN1250006",0.3361
"MN1250007",0.487
"MN1250012",0.2123
"MN1250013",0.5555
"MN1250017",NA
"MN1250018",0.2478
"MN1250020",0.2504
"MN1250021",0.0694
"MN1250022",0.3865
"MN1260001",0.5277
"MN1260002",0.4868
"MN1260003",0.5277
"MN1260005",0.4868
"MN1260006",0.4868
"MN1260007",0.4868
"MN1260008",0.5277
"MN1270001",0.4542
"MN1270004",0.7396
"MN1270005",0.5377
"MN1270006",0.1753
"MN1270008",0.3165
"MN1270010",0.1452
"MN1270011",0.2301
"MN1270012",0.3564
"MN1270013",0.3614
"MN1270014",0.272
"MN1270015",0.1077
"MN1270016",0.5535
"MN1270018",0.5956
"MN1270019",0.0466
"MN1270020",0.1131
"MN1270021",0.2834
"MN1270023",0.0466
"MN1270024",0.4965
"MN1270025",0.2579
"MN1270026",0.6043
"MN1270031",0.18
"MN1270034",0.4466
"MN1270036",0.0031
"MN1270038",0.1557
"MN1270040",0.6409
"MN1270041",0.3121
"MN1270042",0.5372
"MN1270044",0.1529
"MN1270045",0.4951
"MN1270046",0.6113
"MN1270047",0.0867
"MN1270048",0.3116
"MN1270049",0.0177
"MN1270050",0.2704
"MN1270051",0.0736
"MN1270053",0.4466
"MN1270054",0.133
"MN1270061",0.5443
"MN1270062",NA
"MN1270066",NA
"MN1270073",0.2428
"MN1270074",0.058
"MN1270075",0.1077
"MN1270076",0.1333
"MN1280002",0.3862
"MN1280003",0.406
"MN1280004",0.1853
"MN1280005",0.4699
"MN1280007",0.1672
"MN1280010",0.406
"MN1290001",0.4634
"MN1290003",0.8956
"MN1290008",NA
"MN1290010",0.4634
"MN1290011",NA
"MN1290012",0.297
"MN1290013",NA
"MN1300001",0.6657
"MN1300002",0.4032
"MN1300003",0.3444
"MN1300005",0.3112
"MN1300006",0.2469
"MN1310001",0.6977
"MN1310003",0.3809
"MN1310004",0.3809
"MN1310006",0.6719
"MN1310007",0.6748
"MN1310010",NA
"MN1310011",0.6373
"MN1310013",0.3624
"MN1310015",NA
"MN1310017",NA
"MN1310021",0.7023
"MN1310023",0.3809
"MN1310024",0.7023
"MN1310028",0.388
"MN1310029",NA
"MN1310035",0.3961
"MN1310038",0.686
"MN1320001",0.0913
"MN1320002",0.2215
"MN1320003",0.6101
"MN1320004",0.4566
"MN1320005",0.2215
"MN1320006",0.0913
"MN1330001",0.6845
"MN1330004",0.2766
"MN1330005",0.2766
"MN1340001",0.3413
"MN1340002",0.3105
"MN1340003",0.3374
"MN1340004",0.3413
"MN1340005",0.1871
"MN1340006",0.1924
"MN1340007",0.3105
"MN1340008",0.3105
"MN1340009",0.3105
"MN1340010",0.3374
"MN1340015",0.1871
"MN1340016",0.7416
"MN1340019",NA
"MN1340020",0.3105
"MN1340021",0.1622
"MN1350001",0.3379
"MN1350002",0.411
"MN1350003",0.3379
"MN1350004",0.411
"MN1350005",0.411
"MN1360001",0.3901
"MN1360002",0.5425
"MN1360004",0.3277
"MN1360005",0.3901
"MN1360006",0.4296
"MN1370001",0.1231
"MN1370002",0.3575
"MN1370003",0.3575
"MN1370004",0.4232
"MN1370005",0.1231
"MN1370006",0.1231
"MN1380001",0.5088
"MN1380003",0.5088
"MN1380005",0.6034
"MN1390001",0.4667
"MN1390002",0.1939
"MN1400001",0.1159
"MN1400003",0.3103
"MN1400005",0.1159
"MN1400006",NA
"MN1400007",0.4341
"MN1400008",0.5029
"MN1400010",0.5705
"MN1400012",0.4275
"MN1400013",0.1752
"MN1400015",0.3147
"MN1400019",0.1159
"MN1410001",0.4023
"MN1410002",0.4023
"MN1410003",0.3993
"MN1410004",0.3993
"MN1410005",0.3993
"MN1410006",0.4023
"MN1410007",0.3614
"MN1420001",0.2457
"MN1420002",0.4806
"MN1420003",0.2457
"MN1420004",0.2244
"MN1420005",0.2244
"MN1420006",0.7329
"MN1420007",0.4806
"MN1420008",0.2457
"MN1420009",0.4806
"MN1420010",0.7008
"MN1420011",0.2457
"MN1420012",0.2244
"MN1430001",0.1479
"MN1430002",0.2315
"MN1430003",0.7188
"MN1430004",0.4169
"MN1430005",0.4477
"MN1430006",0.1819
"MN1430007",0.1531
"MN1430008",0.3531
"MN1430009",0.2315
"MN1430010",0.3531
"MN1440001",0.9347
"MN1440002",0.9347
"MN1440004",0.9347
"MN1450001",0.6056
"MN1450002",0.4359
"MN1450003",0.2533
"MN1450004",0.3872
"MN1450005",0.4279
"MN1450006",0.2533
"MN1450007",0.2144
"MN1450008",0.4359
"MN1450009",0.4359
"MN1450010",0.2144
"MN1450011",0.2144
"MN1450012",0.6056
"MN1450013",0.2533
"MN1460001",0.1699
"MN1460002",0.1699
"MN1460003",0.5864
"MN1460004",0.3299
"MN1460006",0.3299
"MN1460007",0.3737
"MN1460009",0.4014
"MN1460010",0.4014
"MN1460011",0.3299
"MN1470002",0.3073
"MN1470003",0.3337
"MN1470007",0.4531
"MN1470008",0.4606
"MN1470010",0.3073
"MN1470011",0.4531
"MN1470012",0.2051
"MN1480001",0.6241
"MN1480002",0.6642
"MN1480003",0.9713
"MN1480004",0.5863
"MN1480008",0.5734
"MN1480011",0.6241
"MN1480014",0.3032
"MN1480016",0.3032
"MN1480017",0.3032
"MN1490001",0.4116
"MN1490002",0.597
"MN1490003",0.3026
"MN1490004",0.4116
"MN1490005",0.3529
"MN1490006",0.3379
"MN1490007",0.2079
"MN1490008",0.2079
"MN1490009",0.2079
"MN1500001",0.3744
"MN1500002",0.6727
"MN1500003",NA
"MN1500006",0.2562
"MN1500007",0.3744
"MN1500008",0.2859
"MN1500009",0.3744
"MN1500011",0.3744
"MN1500012",0.2859
"MN1500013",0.7595
"MN1500014",0.1376
"MN1500015",0.2562
"MN1500016",0.2562
"MN1500017",0.1376
"MN1500021",NA
